time,"mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-04-30,7.8,-0.4,0.75,0.151051459040747,27526.8149971962,3,3,2534.889,10651.854,1514.586,84.294,557.349,267.498,818.3939999999999,135.519,336.885,0,0,1,0,0,0,0
2014-05-01,8.0,-0.4,1.0,0.037065268147657,46550.855995416605,21,12,5628.33900000001,24574.23,1412.598,84.294,133.29,14756.826000000001,153.55200000000002,87.87,808.707,0,0,0,1,0,0,0
2014-05-02,7.6,-0.2,1.0,0.0773410192967757,45265.557002306,3,3,2386.308,23777.754,1058.664,84.294,97.329,2313.798,430.89300000000003,90.306,33.249,0,0,0,0,1,0,0
2014-05-03,8.0,-0.2,1.0,0.071740884895172,24558.1080021858,6,3,2259.771,13619.328000000001,8285.85,69.585,121.70700000000001,616.806,430.89300000000003,90.306,376.815,0,0,0,0,0,1,0
2014-05-04,8.0,-0.5,1.0,0.136191808377038,17667.5849983692,6,3,5275.31400000001,10145.067,2785.218,9.03,106.575,1484.031,125.946,705.669,1552.908,0,0,0,0,0,0,1
2014-05-05,7.2,-1.25,0.75,0.00784259545210734,5366.20199990273,9,3,1315.0410000000002,2480.361,955.5419999999999,9.03,357.36,75.312,189.94799999999998,705.669,792.993,1,0,0,0,0,0,0
2014-03-14,6.5,-0.25,0.5,0.353276353276353,4815.495001316071,18,21,473.85900000000004,3075.093,481.374,0.0,669.2610000000001,85.89299999999999,377.1,0.0,20.958000000000002,0,0,0,0,1,0,0
2014-03-15,7.0,0.2,0.6,0.32191972248052503,15927.765003204298,21,3,7263.32699999999,6596.10899999999,1055.0819999999999,0.0,2195.5589999999997,76.158,377.1,0.0,6.135,0,0,0,0,0,1,0
2014-03-16,6.33333333333333,-0.5,-0.5,0.1365237343961,14707.8809988499,12,3,7311.138000000001,9455.487,265.176,0.0,1224.318,544.773,1575.339,0.0,201.489,0,0,0,0,0,0,1
2014-03-17,6.75,0.5,0.5,0.16806841495032598,30479.3070037365,12,6,3688.0409999999997,13554.348,7533.534000000001,0.0,311.097,309.084,3789.567,0.0,201.489,1,0,0,0,0,0,0
2014-03-18,8.2,0.6,0.8,0.21948438425543698,13537.4130041599,45,3,7813.56299999999,11799.243,266.829,0.0,266.166,637.092000000001,478.93800000000005,0.0,20.958000000000002,0,1,0,0,0,0,0
2014-03-19,6.8,0.4,0.4,0.315631756850643,24548.2710006237,15,3,4663.674,7790.967,588.4169999999999,0.0,316.608,143.445,1701.495,0.0,253.46400000000003,0,0,1,0,0,0,0
2014-03-20,7.25,-0.5,0.75,0.239024960210347,13081.002003908201,30,3,5333.9310000000105,6463.113,444.54,0.0,260.57099999999997,394.79400000000004,1504.932,0.0,201.489,0,0,0,1,0,0,0
2014-03-21,7.5,-0.75,0.75,0.289627924900108,33467.5529973507,30,3,6690.90900000001,8575.33800000001,1378.8120000000001,0.0,113.83200000000001,1164.063,1326.888,0.0,253.46400000000003,0,0,0,0,1,0,0
2014-03-22,6.5,-1.0,-0.5,0.446043686832901,22768.686008691802,75,3,5790.798000000001,5556.768,1988.733,0.0,129.612,1226.001,2341.851,0.0,253.46400000000003,0,0,0,0,0,1,0
2014-03-23,6.25,-1.0,-0.5,0.269697157033532,13585.581001997,24,3,2683.518,5519.696999999999,1164.2939999999999,0.0,185.595,515.982,3789.567,0.0,253.46400000000003,0,0,0,0,0,0,1
2014-03-24,6.4,0.2,-0.2,0.1561246625015,8299.94699835777,15,21,3220.488,9036.543,1596.039,0.0,245.424,698.403,377.1,0.0,20.958000000000002,1,0,0,0,0,0,0
2014-03-25,7.75,-1.25,0.75,0.23051365485645398,13912.1640000343,21,3,8420.793,8366.25299999999,1378.767,0.0,151.125,445.341,1504.932,0.0,201.489,0,1,0,0,0,0,0
2014-03-26,7.2,-1.2,0.4,0.29395346240584197,18208.8900024891,15,3,5210.232,7601.5469999999905,2301.435,0.0,125.85,4686.069,2341.851,0.0,201.489,0,0,1,0,0,0,0
2014-03-27,7.25,-0.33333333333333304,0.5,0.228849008922151,17240.9429962635,9,3,6801.372000000009,8991.129,1472.3429999999998,0.0,2195.5589999999997,244.09799999999998,1326.888,0.0,201.489,0,0,0,1,0,0,0
2014-03-28,6.8,-0.6,0.6,0.26159832807814004,11908.7429974079,24,6,3159.345,3735.381,2122.92,0.0,377.00699999999995,8151.6450000000095,2341.851,0.0,201.489,0,0,0,0,1,0,0
2014-03-29,7.25,-0.75,0.25,0.432469355060395,13209.728992938999,12,3,52248.8399999999,6424.467,3189.804,0.0,158.523,1571.5620000000001,1504.932,0.0,20.958000000000002,0,0,0,0,0,1,0
2014-03-30,7.0,-1.0,0.75,0.241887308793968,11811.125996589699,30,3,2318.361,3332.5679999999998,3835.782,0.0,339.684,968.7030000000011,954.882,0.0,201.489,0,0,0,0,0,0,1
2014-03-31,7.2,-0.8,0.4,0.15637292366427696,14322.4379975796,42,6,3558.897,7443.965999999999,1064.895,0.0,245.22299999999998,6115.893,954.882,0.0,253.46400000000003,1,0,0,0,0,0,0
2014-04-01,7.4,-0.2,0.8,0.26196053218905396,9893.21399116517,6,3,8370.042,3967.83,230.928,0.0,559.239,573.363,1035.6,0.0,6.135,0,1,0,0,0,0,0
2014-04-02,6.4,-0.6,-0.2,0.319120561799633,20651.484005212802,6,3,5892.63,8827.269,3064.362,0.0,386.23199999999997,953.703,1086.555,0.0,253.46400000000003,0,0,1,0,0,0,0
2014-04-03,5.75,-0.25,-0.5,0.322505839909989,20442.900002718,6,3,3807.897,10786.293,1646.361,0.0,168.396,367.26300000000003,954.882,0.0,20.958000000000002,0,0,0,1,0,0,0
2014-04-04,6.4,-1.2,0.2,0.22727035660896,10960.1100025177,15,6,3365.067,8428.308,2429.1839999999997,0.0,446.556,423.96,3789.567,0.0,20.958000000000002,0,0,0,0,1,0,0
2014-04-05,7.4,0.5,0.6,0.32191972248052503,39203.7780046463,27,3,5871.2609999999995,6928.977,2383.452,0.0,302.691,775.8330000000001,1164.213,0.0,253.46400000000003,0,0,0,0,0,1,0
2014-04-06,4.5,-1.0,-1.25,0.215209520160853,10949.9039955139,18,3,1729.155,3672.966,1856.94,0.0,90.03299999999999,1174.626,1701.495,0.0,201.489,0,0,0,0,0,0,1
2014-04-07,6.8,-0.25,0.6,0.1365237343961,19099.5809948444,6,3,4448.844,11283.537,2213.748,0.0,318.444,6024.552,1035.6,0.0,201.489,1,0,0,0,0,0,0
2014-04-08,6.25,-0.25,0.5,0.261951037621564,12237.4559984207,30,3,3554.3340000000003,6797.5649999999905,580.44,0.0,403.30199999999996,1908.759,1035.6,0.0,20.958000000000002,0,1,0,0,0,0,0
2014-04-09,7.25,-0.5,0.25,0.24720984804489002,17272.2780017853,36,3,4281.066,6766.635,1881.7079999999999,0.0,184.19099999999997,882.9630000000001,1164.213,0.0,20.958000000000002,0,0,1,0,0,0,0
2014-04-10,7.25,0.25,0.75,0.260750603843293,23532.716995954503,3,3,3910.3559999999998,8178.71099999999,2085.972,0.0,423.642,1700.421,1575.339,0.0,6.135,0,0,0,1,0,0,0
2014-04-11,6.5,-0.5,0.5,0.424481427308437,17430.0900034904,21,3,4644.576,7031.379,2102.172,0.0,408.384,958.935,1892.787,0.0,201.489,0,0,0,0,1,0,0
2014-04-12,6.0,-2.0,-1.0,0.37830173331204203,10976.4570035934,18,3,5480.004,4550.3009999999995,1856.94,0.0,33.048,471.57599999999996,1086.555,0.0,20.958000000000002,0,0,0,0,0,1,0
2014-04-13,7.2,-0.6,0.4,0.28982011828279997,6524.61299300194,3,3,1532.739,2565.657,1114.56,0.0,237.33599999999998,369.213,478.93800000000005,0.0,201.489,0,0,0,0,0,0,1
2014-04-14,8.0,0.75,1.0,0.187074050172128,8319.12900280952,24,21,2429.916,5467.431,287.316,0.0,63.54600000000001,170.451,1575.339,0.0,253.46400000000003,1,0,0,0,0,0,0
2014-04-15,7.25,-0.5,0.5,0.173628883178687,2103.8610012531303,42,3,294.798,1337.751,58.974,0.0,260.57099999999997,76.158,478.93800000000005,0.0,20.958000000000002,0,1,0,0,0,0,0
2014-04-16,6.66666666666667,-0.33333333333333304,0.33333333333333304,0.353276353276353,327.851999044418,48,3,375.399,217.023,444.54,0.0,318.444,85.89299999999999,1504.932,0.0,20.958000000000002,0,0,1,0,0,0,0
2014-04-17,6.5,0.25,-0.5,0.47008547008547097,123.70499897003201,30,21,6.021,112.803,444.54,0.0,90.03299999999999,573.363,1035.6,0.0,201.489,0,0,0,1,0,0,0
2014-04-19,5.66666666666667,-0.666666666666667,-0.33333333333333304,0.5,561.966000080109,3,21,30.27,217.023,1114.56,0.0,318.444,244.09799999999998,1326.888,0.0,253.46400000000003,0,0,0,0,0,1,0
2014-04-20,5.0,-0.666666666666667,0.5,0.1365237343961,24548.2710006237,27,9,3558.897,8991.129,588.4169999999999,0.0,669.2610000000001,698.403,2341.851,0.0,20.958000000000002,0,0,0,0,0,0,1
2014-04-21,5.5,-0.5,-0.5,0.47008547008547097,10949.9039955139,24,6,3159.345,5467.431,1472.3429999999998,0.0,185.595,369.213,1892.787,0.0,20.958000000000002,1,0,0,0,0,0,0
2014-04-22,5.66666666666667,-1.33333333333333,-0.33333333333333304,0.075,39.240000486374,45,6,3365.067,7443.965999999999,1164.2939999999999,0.0,408.384,320.661,1504.932,0.0,6.135,0,1,0,0,0,0,0
2014-04-23,5.5,-1.2,0.5,0.14285714285714302,18208.8900024891,21,3,3554.3340000000003,7443.965999999999,1881.7079999999999,0.0,311.097,1226.001,1701.495,0.0,253.46400000000003,0,0,1,0,0,0,0
2014-04-24,7.0,-0.5,-0.5,0.0344827586206897,8319.12900280952,45,6,294.798,3672.966,287.316,0.0,168.396,143.445,3789.567,0.0,201.489,0,0,0,1,0,0,0
2014-04-25,9.0,-1.0,1.0,0.173628883178687,10960.1100025177,24,9,375.399,112.803,2429.1839999999997,0.0,237.33599999999998,4686.069,2341.851,0.0,6.135,0,0,0,0,1,0,0
2014-03-21,9.0,1.0,2.0,0.13276828552349199,4994.86200284958,15,6,504.165,5174.217000000001,2838.051,30.138,1630.764,124.095,207.102,39.171,15.408,0,0,0,0,1,0,0
2014-03-22,7.8,0.8,1.0,0.19138830864508602,7930.61100125313,24,3,1446.264,1375.485,11746.572,78.852,267.64799999999997,23.628,505.635,163.503,13.05,0,0,0,0,0,1,0
2014-03-23,8.2,-0.2,1.2,0.10024669839421199,15145.0110018253,3,3,1477.7279999999998,4509.366,5224.173,485.994,754.587,124.095,826.215,163.503,86.706,0,0,0,0,0,0,1
2014-03-24,7.8,-0.6,1.4,0.090740222421567,18744.1379985809,9,3,276.738,6847.00800000001,11724.128999999999,375.975,2553.051,39.66,149.019,33.192,15.408,1,0,0,0,0,0,0
2014-03-25,7.8,-0.4,1.2,0.13276828552349199,11373.336000680902,18,3,3133.485,3915.2940000000003,4054.248,423.228,400.89,58.365,59.088,141.972,86.529,0,1,0,0,0,0,0
2014-03-26,8.25,0.5,1.0,0.0911532011403041,11957.930996418001,3,6,355.917,3884.367,7067.619000000001,62.052,218.04,23.628,38.52,22.947,36.594,0,0,1,0,0,0,0
2014-03-27,7.75,0.25,0.5,0.103195753698731,9826.896004915241,9,3,1765.0079999999998,2794.986,4961.271,40.311,180.09599999999998,58.365,501.657,85.029,52.47,0,0,0,1,0,0,0
2014-03-28,8.0,-0.5,1.5,0.104679287979066,9751.32599473,9,3,832.578,2822.637,10055.373,138.618,739.128,58.365,59.088,191.361,21.135,0,0,0,0,1,0,0
2014-03-29,8.6,-0.2,1.6,0.16337733775865101,6784.173001527789,9,3,57.93,458.784,7587.684,40.311,313.275,39.66,149.019,63.288000000000004,22.986,0,0,0,0,0,1,0
2014-03-30,8.4,-0.2,1.0,0.16465071526667902,10706.1569981575,3,3,38.607,3670.869,6119.441999999999,78.852,558.1619999999999,58.365,826.215,105.801,15.48,0,0,0,0,0,0,1
2014-03-31,7.4,0.4,0.6,0.0836335845955087,28194.7319998741,9,3,6134.988,13238.055,5098.404,24.219,296.358,58.365,207.102,36.183,15.48,1,0,0,0,0,0,0
2014-04-01,7.6,0.4,0.4,0.09741434014631098,9617.38199830055,6,3,1630.989,2135.394,4879.66200000001,187.47,609.702,58.365,217.52700000000002,191.361,27.99,0,1,0,0,0,0,0
2014-04-02,7.4,0.2,0.6,0.0786881382869165,10092.7200021744,6,6,2562.594,2461.674,5944.511999999991,56.097,296.526,23.628,162.435,150.762,16.383,0,0,1,0,0,0,0
2014-04-03,7.8,0.33333333333333304,1.0,0.0836364543999837,6938.2379994392395,3,3,58760.297999999995,2055.552,6279.48,183.498,273.711,39.66,217.52700000000002,60.576,87.59100000000001,0,0,0,1,0,0,0
2014-04-04,7.8,0.2,1.4,0.0871065604162596,9694.331996440891,6,9,1851.279,2412.2729999999997,4114.695,18.489,2708.01,39.66,501.657,946.5269999999999,15.408,0,0,0,0,1,0,0
2014-04-05,7.6,1.2,1.0,0.114427937629636,11557.985996961599,18,3,789.177,3331.212,6887.441999999999,319.45799999999997,182.58599999999998,124.095,59.088,45.438,48.81,0,0,0,0,0,1,0
2014-04-06,6.8,0.2,0.8,0.076772015485237,18085.6469957829,30,3,33.189,2191.029,12702.6,375.975,3073.7790000000005,39.66,501.657,69.282,27.99,0,0,0,0,0,0,1
2014-04-07,7.4,0.2,1.0,0.14406393678903,15106.9349992275,6,6,1788.033,5362.335,7541.436,374.043,216.24599999999998,58.365,336.72,248.292,39.714,1,0,0,0,0,0,0
2014-04-08,7.4,0.4,1.2,0.103830888965365,13427.6759998798,6,3,2620.59,2050.092,3922.9109999999996,4484.592000000001,212.739,23.628,149.019,33.384,30.522,0,1,0,0,0,0,0
2014-04-09,7.8,0.6,1.0,0.0921222333052219,5321.1659989357,3,6,71.529,2291.595,2953.08,48.81,223.26,39.66,217.52700000000002,150.762,52.47,0,0,1,0,0,0,0
2014-04-10,7.4,0.4,1.0,0.10806639911519501,21054.7830040455,6,6,311.067,5336.937,8328.983999999979,15.651,285.276,39.66,391.44599999999997,6719.811,15.48,0,0,0,1,0,0,0
2014-04-11,7.6,0.2,1.0,0.12018808327176599,14951.7629978657,12,6,306.47700000000003,5096.69400000001,9385.466999999999,27.48,1062.276,124.095,59.088,85.029,13.539000000000001,0,0,0,0,1,0,0
2014-04-12,7.66666666666667,0.33333333333333304,1.0,0.127037342271285,7478.45399808884,18,3,58431.177,688.944,36164.178,24.219,3217.4309999999996,58.365,826.215,63.288000000000004,27.99,0,0,0,0,0,1,0
2014-04-13,7.4,0.2,1.0,0.0781375421662018,23257.658996343598,3,3,4174.383,7173.156,9653.802,1931.2679999999998,13005.921,124.095,79.851,36.183,93.993,0,0,0,0,0,0,1
2014-04-14,7.0,-0.8,0.8,0.0928962657178071,12691.3410007954,6,3,5424.234,10713.651000000002,3458.007,24.219,174.024,124.095,505.635,33.678000000000004,51.909,1,0,0,0,0,0,0
2014-04-15,7.6,0.2,0.8,0.11955499852139098,11894.3549945354,18,15,2179.5,6735.906,5550.12600000001,18.075,300.705,124.095,207.102,36.246,16.383,0,1,0,0,0,0,0
2014-04-16,8.0,0.8,1.0,0.114768169214947,16003.701000452,6,3,732.717,4362.903,10443.192,99.55799999999999,526.14,39.66,38.52,114.684,22.986,0,0,1,0,0,0,0
2014-04-17,7.25,0.25,0.75,0.140859246352366,15019.5180008411,12,6,5449.08,6144.858,3479.355,423.228,501.288,124.095,826.215,303.861,93.993,0,0,0,1,0,0,0
2014-04-18,7.5,-1.2,1.0,0.0738760828994092,18761.2110013962,18,3,5254.734,3618.3390000000004,12913.791000000001,551.5319999999999,141.846,39.66,38.52,54.801,23.862,0,0,0,0,1,0,0
2014-04-19,7.8,0.6,0.8,0.20822977708940196,4325.75400066376,12,3,352.87199999999996,3465.567,200.115,118.64399999999999,160.482,23.628,207.102,33.384,48.81,0,0,0,0,0,1,0
2014-04-20,7.5,0.25,1.0,0.14685263722394698,10467.3809981346,9,6,1469.016,2981.958,4585.464,18.489,147.333,58.365,79.851,675.48,52.47,0,0,0,0,0,0,1
2014-04-21,7.4,0.2,1.0,0.0208458050307715,18059.8140013218,9,3,2169.18,726.408,12049.572,375.975,5043.891,39.66,501.657,124.5,16.383,1,0,0,0,0,0,0
2014-04-22,7.6,0.4,0.8,0.09285561446082301,10480.1730008125,3,3,378.282,5419.505999999999,7027.155,118.64399999999999,220.47299999999998,124.095,826.215,69.324,13.05,0,1,0,0,0,0,0
2014-04-23,7.0,0.6,0.8,0.12038971933691198,12817.2839992046,9,3,436.12199999999996,4438.686,7181.22600000001,40.311,175.581,58.365,149.019,72.468,51.909,0,0,1,0,0,0,0
2014-04-24,7.4,-0.2,1.0,0.106001092236068,14680.8120009899,18,9,347.025,8445.423,5244.32099999999,56.097,477.042,39.66,207.102,52.317,18.465,0,0,0,1,0,0,0
2014-04-25,7.5,-1.0,1.0,0.10616761822048401,32591.1599993706,9,3,126.37200000000001,23795.928,9998.85299999999,535.494,172.872,39.66,207.102,163.503,30.522,0,0,0,0,1,0,0
2014-04-26,7.5,-0.25,1.0,0.269142250334385,10467.1619982719,12,15,1329.8729999999998,1759.326,8211.096,62.052,270.138,58.365,391.44599999999997,72.468,34.025999999999996,0,0,0,0,0,1,0
2014-04-27,7.6,-1.4,1.0,0.0655520717588992,15872.8109972477,18,3,26.82,2628.6690000000003,22146.063,15.651,7302.852,124.095,1622.796,169.05,15.408,0,0,0,0,0,0,1
2014-04-28,7.0,-1.4,1.0,0.0826284903411332,10095.6600000858,3,6,354.62699999999995,8556.57,10492.566,18.075,143.16,23.628,826.215,49.476000000000006,39.714,1,0,0,0,0,0,0
2014-04-29,7.2,-0.6,1.0,0.118695848224905,11009.744996309299,18,9,62.336999999999996,5377.839,3021.969,19.518,199.947,39.66,501.657,39.171,51.909,0,1,0,0,0,0,0
2014-04-30,7.0,-1.2,1.0,0.0896922408290305,12293.9189972877,3,9,573.264,5591.085,6020.081999999999,41.715,255.62099999999998,124.095,826.215,124.5,48.81,0,0,1,0,0,0,0
2014-05-01,7.2,-0.8,1.0,0.136388834592159,11234.880000114399,3,3,5473.130999999999,3249.3779999999997,9079.953000000001,183.498,240.38099999999997,58.365,336.72,191.361,36.594,0,0,0,1,0,0,0
2014-05-02,7.6,-1.2,1.4,0.134376922694768,19893.5220007896,30,3,824.1450000000011,3306.978,12296.991000000002,535.494,2141.9339999999997,124.095,149.019,163.503,86.706,0,0,0,0,1,0,0
2014-05-03,7.75,-0.4,1.0,0.138918931436301,22296.9000005722,15,3,1651.4370000000001,2772.324,9990.873,99.55799999999999,162.423,58.365,217.52700000000002,45.438,34.025999999999996,0,0,0,0,0,1,0
