time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-31,7.0,-0.2,0.4,0.16060545689131744,22512.96600151062,3.0,,6051.585000000001,6183.284999999996,7248.995999999977,,,82.566,147.91799999999998,8099.685000000007,,,,
2014-04-01,7.75,,0.75,0.22585362340247245,25112.60999894142,9.0,,4054.4519999999984,12104.163,2326.6800000000003,,2600.745,,170.28300000000002,6672.356999999996,,,,
2014-04-02,6.8,-0.6,0.4,0.16255252100840342,27550.512002706528,12.0,,1792.9649999999997,13307.106,4255.491000000002,,,501.0,176.08200000000002,8537.121000000003,66.366,,,
2014-04-03,7.2,,0.4,0.2095738980962976,21392.90100073814,6.0,,1527.7199999999996,11687.625000000005,3949.9470000000033,,27.083999999999996,,164.316,5626.914,502.5450000000001,,,
2014-04-04,7.0,-0.4,0.2,0.14952380952380956,28036.989000320435,,,2579.6370000000006,10740.237000000001,4099.949999999998,,4910.196,,125.196,8889.059999999994,1649.8859999999997,,,
2014-04-05,7.0,-0.4,0.8,0.2922739018087855,12292.764000177396,6.0,,1612.8719999999994,4185.939000000002,1678.3920000000019,,,,244.749,7912.05,359.04,,,
2014-04-06,7.0,-1.0,0.4,0.02042572463768114,15901.634998083126,3.0,,2281.611000000001,2660.3369999999995,1599.4800000000012,,,,230.163,9127.637999999994,,,,
2014-04-07,6.2,-0.6,,0.19494720965309204,18624.869998455066,9.0,,1208.6580000000001,10312.12500000001,1744.265999999999,,,,130.371,6824.597999999998,112.347,,,
2014-04-08,6.6,-0.2,,0.17494855967078196,24238.595996618275,12.0,3.0,7519.277999999998,11853.462000000005,4765.211999999991,,1910.8740000000003,518.4510000000001,183.76799999999997,4538.892000000004,12.03,,,
2014-04-09,7.4,0.4,0.8,0.10309597523219809,29069.300999879848,3.0,,4769.796,12584.66999999999,7974.897000000007,,,1421.4509999999998,182.31600000000003,10926.974999999999,742.848,,,3.0210000000000004
2014-04-10,7.6,-0.2,0.8,0.2242842451665981,22657.070999622345,3.0,12.0,2328.9270000000006,10480.574999999992,2780.5920000000037,,27.372,,172.81799999999998,9396.965999999999,2672.381999999998,,,78.414
2014-04-11,7.8,-0.2,1.0,0.20591670956453667,20449.68599867821,,,145.25399999999996,8814.954000000003,19074.021000000048,,,270.408,184.86299999999997,9678.207000000006,302.16,,,
2014-04-12,8.2,0.4,1.0,0.2339122315592904,12618.246002197266,,,772.9649999999999,2047.0410000000004,4696.475999999995,,1115.013,,272.679,3436.416000000001,212.66099999999994,,,48.242999999999995
2014-04-13,6.5,-1.5,0.25,0.3447415329768271,22979.805000543605,6.0,,3688.749,12154.148999999981,2130.6659999999983,,,,166.90500000000006,6451.085999999999,1214.9669999999999,,,
2014-04-14,7.25,-0.25,0.75,0.1787429378531074,13390.451997756954,6.0,,3339.9990000000003,6008.744999999995,1713.4290000000008,,,88.302,115.674,2104.419000000001,,,,
2014-04-15,7.0,-0.4,0.6,0.2005636070853462,20220.53999948502,15.0,3.0,4467.888,11610.76500000001,3210.219000000005,,,214.938,176.91899999999998,8403.764999999996,54.60600000000001,,,36.168
2014-04-16,7.6,,0.4,0.14506508485747252,47788.631996154785,3.0,,5747.031000000001,19713.77699999997,7303.332000000005,,,55.5,197.57699999999997,10834.985999999999,241.89300000000003,,,
2014-04-17,6.8,0.2,0.6,0.151670692431562,36998.12100291253,3.0,,1865.922,13447.713,9688.856999999993,,,893.9759999999999,4332.176999999998,8284.973999999998,111.89999999999999,,,
2014-04-18,6.25,-1.0,0.5,0.14621547543748678,21156.759003639225,9.0,,2144.0159999999987,10424.271000000008,5942.862000000004,,230.841,30.216,173.65500000000003,2740.3889999999988,995.7900000000001,,,
2014-04-19,6.8,0.2,0.6,0.09826388888888894,15704.937002420429,12.0,,1790.6160000000004,9241.79700000001,3565.3590000000017,,,,185.67299999999997,566.76,348.66600000000005,,,
2014-04-20,8.2,0.6,0.8,0.0296575670498084,16495.284001350403,,,315.3449999999999,4033.8480000000004,3696.657000000003,,,,158.14200000000002,8898.567,,,,
2014-04-21,7.0,0.2,0.6,0.0782393726721457,21432.797999382026,3.0,,108.30599999999998,8922.471,7318.356000000005,,,,182.43300000000005,6846.750000000002,429.207,,,
2014-04-22,6.6,-0.4,0.6,0.1444977991196478,45237.845995903015,18.0,3.0,4919.637,22801.530000000006,12247.836000000023,,,131.898,217.386,4388.078999999997,692.85,,,
2014-04-23,7.0,,0.8,0.13372735533587948,29267.435998678215,12.0,,1067.3010000000002,16524.036000000015,6865.44900000001,,,308.62499999999994,415.032,7646.430000000002,575.5889999999999,,,79.746
2014-04-24,7.75,-0.25,0.75,0.2357105126741341,21559.874997854233,15.0,9.0,3203.3610000000003,12007.026000000005,3215.6249999999986,,,12.048,370.22700000000003,2874.8520000000003,624.2070000000002,,,45.351
2014-04-25,6.4,-1.0,0.4,0.265,24537.044999599464,9.0,,2426.0640000000008,9287.789999999995,5345.024999999999,,,179.03699999999995,145.38,9610.626000000002,766.1820000000001,,,
2014-04-26,7.5,,1.0,0.2065972222222222,19165.62900352478,30.0,3.0,2084.34,8283.525000000001,3275.775000000004,,,409.06199999999995,197.84399999999997,2137.2869999999994,2772.093,,,
2014-04-27,7.2,-0.6,1.0,0.059715839460784265,5131.005001544953,,,,1587.0630000000008,1063.1759999999992,,,,157.668,2125.044,499.9199999999999,,,
2014-04-28,6.75,-0.25,0.5,0.17232443482443488,19635.14400243759,,,150.789,12471.801000000001,3342.9629999999966,,,94.44900000000001,87.687,4721.571,,,,
2014-04-29,7.25,,1.0,0.1751971158833904,25590.75600242614,6.0,,4271.6370000000015,12672.558000000006,6244.692000000012,,,0.132,120.87899999999998,13332.228000000001,,,,
2014-04-30,6.8,-0.6,0.6,0.10888427751577051,25912.06799769402,3.0,,2366.4330000000004,11315.760000000022,7212.225000000008,,,276.501,127.55099999999997,4815.087000000002,191.361,,,
2014-05-01,8.0,,1.0,0.3267268445839876,9832.032000303267,6.0,,871.8449999999999,3434.669999999997,5029.532999999997,,,33.105000000000004,129.573,3619.7639999999988,829.9530000000001,,,
2014-05-02,7.2,-0.75,1.0,0.18526365348399246,20519.738994598392,12.0,,2747.9489999999996,7656.710999999992,1162.9140000000016,,,,112.08000000000001,8073.1259999999975,790.1189999999999,,,21.303
2014-05-03,6.25,-0.75,,0.2202587145969499,4339.871999502183,,,12.026999999999997,2985.321000000001,704.3070000000002,,,371.133,227.661,1483.761,,,,
2014-05-04,7.6,-0.8,0.75,0.16709055715309393,11649.752998352053,,,1098.0749999999996,4718.931000000005,817.5089999999992,,,,406.281,4292.3279999999995,12.044999999999998,281.99100000000004,,
2014-05-05,7.0,-0.6666666666666666,0.6666666666666666,0.08203703703703699,15949.868999719618,,,72.672,7373.1870000000035,2228.8019999999974,,,,94.347,6007.956000000003,169.392,,,
2014-05-06,,,,0.12715530656707127,24386.273996829987,3.0,,752.7359999999999,14450.997000000005,3505.517999999998,,,326.34899999999993,,9377.918999999996,122.22900000000001,,,
2014-05-07,6.75,-0.5,0.25,0.1173852329024742,27869.427002906796,6.0,9.0,4129.065,12484.497000000001,6296.703000000001,,,561.8820000000001,1872.678,6485.148000000006,72.699,,,24.078
2014-05-08,7.0,-1.0,1.0,,,,,,910.3890000000001,44.79600000000001,,,,,190.788,,,,
