"time", "mood", "circumplex.arousal", "circumplex.valence", "activity", "screen", "call", "sms", "appCat.builtin", "appCat.communication", "appCat.entertainment", "appCat.office", "appCat.other", "appCat.social", "appCat.travel", "appCat.unknown", "appCat.utilities", "day_0", "day_1", "day_2", "day_3", "day_4", "day_5", "day_6"
2014-04-28, 8, 1, 1, 0.160014005602241, 16978.5239953995, 12, 6, 2011.272, 7659.072, 725.085, 0, 127.404, 6367.434, 411.717, 6.024, 79.206, 1, 0, 0, 0, 0, 0, 0
2014-04-29, 6.6, 0.6, 0.4, 0.0974598031302916, 13574.8980059624, 6, 6, 4046.292, 3250.986, 192.837, 0, 176.262, 6832.605, 163.269, 368.208, 78.525, 0, 1, 0, 0, 0, 0, 0
2014-04-30, 6.2, -0.2, 0.2, 0.0840277777777778, 22668.81899786, 3, 12, 3207.159, 12469.899, 112.731, 0, 137.34, 6730.608, 163.494, 2635.518, 78.525, 0, 0, 1, 0, 0, 0, 0
2014-05-01, 6.8, 0.75, 0.4, 0.116824229691877, 16609.7939994335, 15, 6, 8844.97200000001, 3405.039, 27.156, 0, 105.993, 5303.544, 356.058, 920.265, 69.603, 0, 0, 0, 1, 0, 0, 0
2014-05-02, 7.2, 0.2, 0.8, 0.143028745339922, 14234.0280025005, 3, 6, 2199.18, 5043.411, 920.46, 0, 151.62, 6546.888, 217.242, 1272.351, 72.597, 0, 0, 0, 0, 1, 0, 0
2014-05-03, 7.8, 1, 0.8, 0.0464574820655356, 11729.2530040741, 9, 3, 3646.959, 3267.354, 151.692, 0, 136.767, 10471.887, 211.122, 311.781, 81.384, 0, 0, 0, 0, 0, 1, 0
2014-05-04, 7.4, -0.2, 0.4, 0.0175177860999472, 13265.4929988384, 15, 6, 1254.924, 1147.374, 232.665, 0, 169.077, 10458.543, 211.122, 449.646, 79.206, 0, 0, 0, 0, 0, 0, 1
2014-05-05, 6.5, 0.25, 0.25, 0.0992824107043948, 12055.8090012074, 6, 9, 2653.374, 1655.358, 148.002, 0, 91.347, 7501.89, 163.269, 2635.518, 78.525, 1, 0, 0, 0, 0, 0, 0
2014-05-06, 7.6, 0.5, 1, 0.0501412429378531, 20584.1790018082, 3, 3, 2672.418, 1426.473, 412.125, 0, 172.206, 15766.539, 323.625, 344.145, 90.675, 0, 1, 0, 0, 0, 0, 0
2014-05-07, 6.8, -0.25, 0.4, 0.0913150305099551, 7702.58399963379, 6, 3, 2003.259, 1363.497, 224.124, 0, 94.011, 4227.243, 163.494, 9.48, 72.597, 0, 0, 1, 0, 0, 0, 0
2014-05-08, 6.6, -0.2, 0.4, 0.105632062146893, 27284.0489988327, 3, 9, 39327.213, 7462.45200000001, 3505.983, 0, 106.674, 4823.109, 323.625, 2972.784, 72.537, 0, 0, 0, 1, 0, 0, 0
2014-05-09, 6.8, 0.2, 0.6, 0.11315028129896, 24522.0569972992, 3, 21, 55157.1959999999, 7986.441, 1319.073, 0, 193.377, 10584.03, 319.773, 292.704, 90.675, 0, 0, 0, 0, 1, 0, 0
2014-05-10, 8, 0.6, 1, 0.0710200746965453, 17983.757999897, 21, 3, 3017.217, 4560.693, 148.002, 0, 165.537, 10323.936, 356.058, 920.265, 72.213, 0, 0, 0, 0, 0, 1, 0
2014-05-11, 6.2, 0.4, -0.2, 0.0733047385620915, 16267.6620018482, 15, 3, 10379.763, 8359.398, 27.156, 0, 130.809, 3785.679, 211.641, 2972.784, 78.525, 0, 0, 0, 0, 0, 0, 1
2014-05-12, 6.4, 0.2, 0.4, 0.015353740366203, 25044.4500017166, 12, 12, 9721.824, 11238.459, 980.982, 0, 94.611, 8606.892, 487.311, 368.208, 72.273, 1, 0, 0, 0, 0, 0, 0
2014-05-13, 7, 0.4, 0.6, 0.129871835244506, 22321.7130010128, 6, 9, 15492.36, 6958.57499999999, 124.293, 0, 101.088, 6835.15500000001, 217.746, 6.024, 66.336, 0, 1, 0, 0, 0, 0, 0
2014-05-14, 6, 0.4, 0.4, 0.0924983482093402, 12736.1279990673, 3, 6, 10652.841, 7130.652, 121.929, 0, 99.711, 3466.041, 292.428, 311.781, 81.384, 0, 0, 1, 0, 0, 0, 0
2014-05-15, 6.4, 0.2, 0.2, 0.141308296823003, 39294.9240016937, 3, 3, 4392.168, 26857.764, 372.258, 0, 88.101, 7287.021, 211.122, 6.027, 72.213, 0, 0, 0, 1, 0, 0, 0
2014-05-16, 7.4, 0.6, 0.8, 0.107086579057487, 27522.5820007324, 6, 9, 8707.761, 13600.998, 287.373, 0, 117.93, 8622.71400000001, 319.773, 2635.518, 72.597, 0, 0, 0, 0, 1, 0, 0
2014-05-17, 7.4, 0.5, 0.5, 0.133426704014939, 14511.5610029697, 9, 9, 3083.19, 5072.75700000001, 815.421, 0, 118.698, 6542.214, 163.494, 6.024, 72.537, 0, 0, 0, 0, 0, 1, 0
2014-05-18, 7.2, 0.4, 0.8, 0.0943671218487395, 20715.2309975624, 6, 9, 3219.915, 5986.968, 430.389, 0, 133.377, 9259.407, 217.746, 2635.518, 78.525, 0, 0, 0, 0, 0, 0, 1
2014-05-19, 7.4, -0.4, 1, 0.0749804158951716, 17929.6530003548, 6, 6, 1996.422, 4989.777, 353.166, 0, 138.69, 10443.993, 292.428, 2635.518, 78.525, 1, 0, 0, 0, 0, 0, 0
2014-05-20, 7.6, -0.4, 0.8, 0.11844070961718, 32496.3000025749, 3, 12, 4297.128, 6047.07, 464.796, 0, 120.483, 20930.85, 319.773, 311.781, 90.675, 0, 1, 0, 0, 0, 0, 0
2014-05-21, 7, 0.2, 0.8, 0.128770088543892, 12539.0640013218, 15, 6, 2042.328, 4793.334, 224.124, 0, 125.034, 5322.252, 163.494, 9.48, 69.246, 0, 0, 1, 0, 0, 0, 0
2014-05-22, 6.6, -0.2, 0.4, 0.143475723622782, 22111.9319951534, 3, 12, 7841.385, 6077.166, 278.454, 0, 91.542, 7950.639, 163.494, 2972.784, 72.537, 0, 0, 0, 1, 0, 0, 0
2014-05-23, 6.2, 0.2, 0.2, 0.104034602971623, 15969.9480006695, 6, 6, 7124.85, 7248.054, 232.578, 0, 109.149, 3905.442, 163.269, 344.145, 81.384, 0, 0, 0, 0, 1, 0, 0
2014-05-24, 7.6, -0.2, 1, 0.138810683080997, 23861.0640020371, 6, 12, 5646.48899999999, 8301.26399999999, 544.377, 0, 1871.286, 8383.10400000001, 487.311, 6.024, 69.603, 0, 0, 0, 0, 0, 1, 0
2014-05-25, 8, -0.5, 1, 0.129498162259254, 24724.571996212, 3, 9, 9015.07199999999, 7471.43400000001, 606.696, 0, 118.272, 7911.789, 217.746, 6.027, 81.384, 0, 0, 0, 0, 0, 0, 1
2014-05-26, 7.2, 0.2, 1, 0.0546538932682217, 21021.0779979229, 6, 12, 4138.65, 6250.683, 882.168, 0, 166.377, 9385.098, 292.428, 9.48, 72.597, 1, 0, 0, 0, 0, 0, 0
2014-05-27, 5.8, 0.2, -0.2, 0.0271357016768879, 25533.8190014362, 6, 9, 11108.898, 8978.106, 740.826, 0, 99.99, 11867.409, 217.242, 153.999, 81.384, 0, 1, 0, 0, 0, 0, 0
2014-05-28, 5.4, 0.6, -0.4, 0.0792991739873078, 32674.3920035362, 3, 21, 24770.577, 9876.405, 1519.899, 0, 177.891, 15584.181, 410.529, 2635.518, 69.246, 0, 0, 1, 0, 0, 0, 0
2014-05-29, 7.4, -0.2, 0.8, 0.0285714285714286, 584.52299952507, 6, 3, 65.241, 451.344, 412.125, 0, 21.147, 3785.679, 487.311, 449.646, 79.206, 0, 0, 0, 1, 0, 0, 0
